http://news.zing.vn/2-tai-nan-lien-tuc-tren-xa-lo-ha-noi-3-nguoi-bi-thuong-post691171.html	2 tai nạn liên tục trên xa lộ Hà Nội, 3 người bị thương.	Chỉ trong vòng 30 phút, trên xa lộ Hà Nội (TP.HCM) đã liên tiếp xảy ra 2 vụ tai nạn giao thông.	Sáng 20/10, vụ tai nạn đầu tiên xảy ra khi một người đàn ông điều khiển xe máy biển số tỉnh Vĩnh Long lưu thông trên xa lộ Hà Nội hướng từ cầu Sài Gòn về quận Thủ Đức. Đến ngã 3 vào cầu Trắng (phường An Phú, quận 2), xe máy xảy ra va chạm với xe tải đông lạnh chạy cùng chiều. Vụ tai nạn khiến xe máy cùng người đàn ông bị ôtô tải kéo lê nhiều mét về phía trước. Nạn nhân ngã ra đường được người dân đưa đi cấp cứu. Khoảng 30 phút sau, cách hiện trường vụ tai nạn trên khoảng 400 m, hai thanh niên điều khiển xe máy biển số tỉnh Tây Ninh đã tông vào đuôi ôtô biển số tỉnh Đồng Nai chạy cùng chiều phía trước. Cú tông mạnh khiến người cầm lái bay về phía trước, đập người vào kính chắn gió ôtô, bất tỉnh. Người phía sau cũng bị thương.	Xe tải đông lạnh ép chặt xe máy vào con lươn. Ảnh: 2 người bị thương nặng sau khi tông vào đuôi ôtô. Ảnh: Liên tiếp xảy ra 2 vụ tai nạn trên xa lộ Hà Nội. Ảnh:
http://news.zing.vn/be-trai-13-tuoi-lai-xe-khach-gay-tai-nan-lien-hoan-post691281.html	Bé trai 13 tuổi lái xe khách gây tai nạn liên hoàn.	Trèo lên ôtô khách 29 chỗ đỗ vệ đường, bé trai 13 tuổi ở Bắc Giang phóng xe đi, gây ra tai nạn liên hoàn.	Vụ tai nạn xảy ra lúc 13h30 chiều 20/10, tại khu vực thị trấn Chũ, huyện Lục Ngạn, tỉnh Bắc Giang. Thời điểm trên, bé trai chừng hơn 10 tuổi trèo lên xe khách loại 29 chỗ mang biển số Hà Nội đỗ ven đường. Thấy chìa khóa cắm ở ổ, bé đã lái ôtô phóng đi. Một nhân chứng cho biết xe khách đã đâm trúng đuôi ôtô 5 chỗ màu đen, trước khi va chạm với bé gái đi xe đạp. Xe khách 29 chỗ chỉ dừng lại khi đâm vào nhà dân bên đường. Theo thông tin ban đầu, vụ tai nạn khiến cho bé gái đi xe đạp bị thương. Rời ghế lái, bé trai tỏ ra hoảng sợ, khóc lóc. Nhận tin báo, lực lượng chức năng huyện Lục Ngạn đã có mặt tại hiện trường để điều tra làm rõ.	Xe khách 29 chỗ do bé trai 13 tuổi điều khiển. Ảnh:  Ôtô đỗ bên đường bị xe khách đâm hỏng phần đuôi. Ảnh: Thị trấn Chũ (chấm đỏ) cách TP Bắc Giang khoảng 45 km. Ảnh:
http://news.zing.vn/can-bo-so-gtvt-len-tieng-vu-danh-nhan-vien-vietnam-airlines-post691196.html	Cán bộ Sở GTVT lên tiếng vụ đánh nhân viên Vietnam Airlines.	Anh Thuấn khẳng định mình đã ra sức can ngăn khi xô xát xảy ra. Sự việc bắt nguồn từ việc anh này và người bạn đi cùng không thể lên tàu bay dù đã khiếu nại.	Nam hành khách tên Tùng đã đánh nhân viên Vietnam Airlines tại sân bay Nội Bài vào chiều 18/10. Liên quan đến vụ xô xát với nữ nhân viên Vietnam Airlines tại nhà ga T1 Sân bay quốc tế Nội Bài, trưa 20/10, anh Đào Vịnh Thuấn, cán bộ Sở GTVT Hà Nội – người có mặt trong đoạn clip – nói với , anh chỉ là người can ngăn, không tham gia đánh chị Nguyễn Lê Quỳnh Anh, Phó đội trưởng đội Dịch vụ hàng không chuyến bay đi. Theo người đàn ông này, sự việc đáng tiếc diễn ra khi anh Trần Dương Tùng (32 tuổi) bức xúc với cách làm việc của nhân viên làm thủ tục của Vietnam Airlines. "Khi hai bên đang nói chuyện thì Tùng có hành vi lao vào tát người nữ nhân viên. Thấy vậy, một người đàn ông ở gần đó lao đến đấm đá Tùng sưng mặt. Tôi chỉ là người ra sức ngăn cản sự việc", ông Thuấn nói. Theo lời vị cán bộ GTVT, chiều 18/10, anh này và bạn là Trần Dương Tùng (32 tuổi, ở Hà Nội) đi chuyến bay VN7265 chặng Hà Nội - TP.HCM cất cánh lúc 13h55. Lúc 13h10, hai người đến quầy 38 làm thủ tục check-in. Sau khi qua cửa kiểm soát, họ được hướng dẫn đến chờ tại cửa số 5. Khoảng 40 phút sau, anh Thuấn cùng bạn lên máy bay thì nhân viên không cho vào vì nhầm cửa. Hai người này quay lại quầy 38 khiếu nại nhưng nhân viên sân bay từ chối để họ lên tàu bay do quá giờ. "Chúng tôi có phạm pháp gì đâu mà họ lại không cho lên máy bay", anh Thuấn nói và cho biết xô xát xảy ra khi nữ nhân viên cố tình quay lại clip mà không được sự cho phép của anh này. "Tôi đã bảo cô ấy không được quay vì chúng tôi không cho phép ghi hình. Thấy vậy, một nhân viên nam tiến đến nói sẽ yêu cầu cô nhân viên kia xóa clip", vị cán bộ Sở GTVT xuất hiện trong đoạn clip kể lúc này chị Quỳnh Anh không xưng là nhân viên hàng không. Sau đó, Tùng lao tới tát nữ nhân viên Vietnam Airlines và bị người đàn ông khác lao đến đấm đá sưng mặt. Còn anh Thuấn khẳng định mình chỉ can ngăn cảnh hỗn loạn. Anh này đã tường trình toàn bộ sự việc với Công an Sóc Sơn. Trong khi đó, nói với , anh Trần Dương Tùng cho rằng báo cáo từ lực lượng chức năng sân bay chỉ phản ánh một phần diễn biến vụ việc. "Chúng tôi đến sớm 40-50 phút nhưng không được bay vì chậm giờ Lúc bị quay hình tôi đang vô cùng bức xúc vì nhỡ việc làm ăn. Sự việc sẽ không đi quá xa nếu chị Quỳnh Anh mặc đồng phục hoặc tôn trọng ý kiến của tôi", hành khách xô xát với nhân viên hàng không chia sẻ. Trong khi đó, trao đổi với , chị Quỳnh Anh khẳng định bị anh Thuấn túm áo và bóp cổ. Nữ nhân viên kể lúc hết ca trực, chị chứng kiến anh Tùng và anh Thuận ra sân bay muộn nên không được làm thủ tục bay. Thấy hai người này to tiếng với nhân viên hàng không, chị Quỳnh Anh dùng điện thoại quay lại làm cơ sở báo cáo cấp trên. Sau đó, nữ nhân viên Vietnam Airlines bị anh Thuấn túm áo, túm cổ để ông Tùng đánh vào đầu. “Khi bị bóp cổ, tôi có nói 'anh thả tôi ra, tôi không thể thở được'. Hiện tôi rất sợ bị trả thù vì các khách này rất hung hãn và nghe nói có quen biết rộng”, chị Quỳnh Anh kể. Theo Trung tâm An ninh Hàng không Nội Bài, chiều 18/10, Đội An ninh cơ động nhận được thông tin từ trực ban an ninh thông báo phía trước điểm kiểm tra an ninh soi chiếu khu C, tầng 2 - nhà ga T1 xảy ra xô xát giữa chị Quỳnh Anh, Phó đội trưởng đội Dịch vụ hàng không chuyến bay đi, với 2 khách. Hai người này là Trần Dương Tùng (32 tuổi) và Đào Vịnh Thuấn (37 tuổi, cùng ở Hà Nội). Họ là khách trên chuyến bay VN7265 chặng Hà Nội-TP.HCM.	Anh Thuấn (khoanh đỏ). Ảnh: .
http://news.zing.vn/xe-khach-bi-xe-tai-dam-lat-nghieng-20-nguoi-bi-thuong-post688417.html	Xe khách bị xe tải đâm lật nghiêng, 20 người bị thương.	Chiếc xe khách đang đi chậm khi đến ngã tư thì bất ngờ bị ôtô tải lao tới tông vào hông lật nghiêng. Hàng chục hành khách hoảng loạn la hét bên trong.	Vụ tai nạn xảy ra vào sáng ngày 10/10, trên tuyến quốc lộ 10 đoạn qua địa phận TP Ninh Bình (tỉnh Ninh Bình). Thời gian trên, anh Phạm Văn Chiến (32 tuổi, ở huyện Kim Sơn, Ninh Bình) điều khiển xe khách 29 chỗ lưu thông theo hướng Kim Sơn – Ninh Bình. Trên xe lúc này có 35 hành khách. Đến khu vực ngã tư siêu thị Big C (thuộc địa bàn xã Ninh Phúc, TP Ninh Bình), xe khách bất ngờ xảy ra va chạm với chiếc ôtô tải biển số Quảng Trị do tài xế Nguyễn Tất Hoàng (26 tuổi, ở tỉnh Quảng Trị) điều khiển. Cú va chạm mạnh khiến chiếc xe khách lật nghiêng khiến toàn bộ hành khách hoảng loạn kêu cứu. Theo nhiều hành khách, thời điểm xảy ra tai nạn đèn tín hiệu giao thông ở ngã tư này chỉ nhấp nháy màu vàng. Khi xe khách đang đi chậm thì bị chiếc ôtô tải lao tới tông vào hông. "Sau tiếng động mạnh và tiếng phanh vang lên chát chúa, chúng tôi không kịp phản ứng thì xe đã bị lật. Tất cả mọi người bị dồn vào nhau gây ra cảnh hỗn loạn và la hét”, ông Tính (hành khách trên xe) bàng hoàng kể lại. Sau tai nạn, một số hành khách phá cửa kính chui ra ngoài, một số được người dân giải cứu. Vụ tai nạn khiến 20 hành khách trên xe bị thương. Họ được đi cấp cứu tại Bệnh viện Đa khoa tỉnh Ninh Bình. Tại hiện trường, chiếc xe khách bị vỡ nhiều cửa kính, nổ lốp sau nằm nghiêng. Ôtô tải bị hư hỏng nặng phần đầu cabin. Nhận tin, lực lượng CSGT Công an TP Ninh bình có mặt điều tiết giao thông, điều tra vụ việc. Ôtô khách chở hơn 10 người đang từ trên dốc lao xuống bất ngờ đâm đối đầu với xe tải chạy ngược chiều khiến xe này lật ngang.	Chiếc xe khách bị hư hỏng nặng sau tai nạn. Ảnh: Hành khách may mắn thoát chết kể lại sự việc. Ảnh: Nơi xảy ra tai nạn gần siêu thị Big C (TP Ninh Bình). Ảnh:
http://news.zing.vn/dam-vao-duoi-xe-tai-cung-chieu-phu-xe-tu-vong-trong-cabin-post688377.html	Đâm vào đuôi xe tải cùng chiều, phụ xe tử vong trong cabin .	Xe tải chở thức ăn nuôi tôm khi đi qua tỉnh Ninh Thuận đã đâm vào đuôi xe tải phía trước làm phụ xe mắc kẹt trong cabin tử vong.	Khoảng 5h30, ngày 10/10, trên quốc lộ 1A đoạn qua xã Phước Nam, (huyện Thuận Nam, Ninh Thuận) xảy ra một vụ tai nạn giao thông làm anh Trần Bá Tòng (32 tuổi, phụ xe, ngụ tại thị xã Ngã Bảy, tỉnh Hậu Giang) mắc kẹt trong cabin tử vong. Theo thông tin ban đầu, xe tải Tiền Giang do tài xế Nguyễn Thiện Nhân cầm lái, chở thức ăn nuôi tôm đang chạy theo hướng nam- bắc khi đến đoạn đường trên đã không làm chủ tốc độ. Xe chở tôm tông mạnh vào đuôi xe tải biển số Khánh Hòađang lưu thông phía trước. Cú va chạm mạnh làm đầu xe tải Tiền Giang bẹp dúm, hư hỏng hoàn toàn. Anh Tòng ngồi ở ghế phụ bị mắc kẹt trong ca bin tử vong. Tài xế 2 xe tải bị thương nhẹ. Cây tràm trên xe tải đổ tràn xuống đường. Theo một nhân chứng có mặt tại hiện trường, thời điểm trên anh đang ngủ bỗng nghe tiếng va chạm mạnh. Mọi người lập tức chạy đến ứng cứu nhưng do bị mắc kẹt và chấn thương quá nặng anh Tòng đã tử vong. 	Hiện trường vụ tai nạn. Ảnh: Địa điểm xảy ra vụ tai nạn làm phụ xe tử vong. Ảnh:
http://news.zing.vn/cac-hang-hang-khong-van-chuyen-do-cuu-tro-mien-phi-post690502.html	Các hãng hàng không vận chuyển đồ cứu trợ miễn phí.	Tổng công ty Hàng không Việt Nam thông báo hàng cứu trợ cho đồng bào chịu ảnh hưởng bởi mưa lũ ở miền Trung sẽ được vận chuyển miễn phí.	Tổng công ty Hàng không Việt Nam thông báo sẽ tiếp nhận và vận chuyển miễn phí hàng hóa cứu trợ của các cơ quan, tổ chức xã hội, từ thiện đến đồng bào chịu ảnh hưởng bởi mưa lũ miền Trung. Tổng công ty Hàng không Việt Nam thông báo hàng cứu trợ cho đồng bào chịu ảnh hưởng bởi mưa lũ ở miền Trung sẽ được vận chuyển miễn phí. Ảnh:  Theo đó, từ ngày 18/10, hàng hóa cứu trợ đồng bào lũ lụt miền Trung sẽ được đặt giữ chỗ và ưu tiên vận chuyển trên các chuyến bay của Vietnam Airlines, Jetstar Pacific và Vasco từ Hà Nội, TP.HCM đi các tỉnh Nghệ An, Hà Tĩnh, Quảng Bình, Quảng Trị. Các hãng sẽ miễn phí cước vận chuyển, phụ thu nhiên liệu và các phí liên quan đến vận chuyển hàng hóa. Theo Tổng công ty Hàng không Việt Nam, mong muốn với việc làm này là cầu nối sẻ chia phần nào những khó khăn mà người dân vùng lũ đang gặp phải. Theo đó, chương trình sẽ áp dụng đối với UBMTTQ Việt Nam các cấp, UBND tỉnh, Hội chữ thập đỏ Việt Nam các cấp, quỹ từ thiện (được cơ quan nhà nước cấp phép thành lập, công nhận điều lệ). Do ảnh hưởng của áp thấp nhiệt đới, kết hợp với không khí lạnh, từ ngày 13 đến 16/10, tại các tỉnh từ Nghệ An đến Thừa Thiên - Huế đã xảy ra mưa lớn trên diện rộng.	
http://news.zing.vn/thung-container-dinh-chat-vao-gam-duong-cao-toc-post688837.html	Thùng container dính chặt vào gầm đường cao tốc .	Xe đầu kéo chở theo thùng container chạy qua đường chui cao tốc TP.HCM – Long Thành thì bất ngờ kẹt cứng vào gầm. Mất hơn 3 giờ, phương tiện mới được giải cứu thành công.	Chiều 11/10, tài xế Nguyễn Văn Hào (28 tuổi, quê Thanh Hóa) cầm lái xe đầu kéo biển số TP.HCM kéo theo rơ-mooc cùng thùng container loại 40 feet chạy trên đường Vành Đai Đông hướng từ vòng xoay Phú Hữu về Khu công nghệ cao. Đến đoạn chui qua đường cao tốc TP.HCM – Long Thành (phường Phú Hữu, quận 9), tài xế cho xe chạy qua thì bất ngờ phần thùng container bị vướng, kẹt cứng vào gầm đường bằng bê tông.	Thùng container bị kẹt cứng dưới gầm đường cao tốc. Ảnh:
http://news.zing.vn/chay-theo-xe-buyt-nguoi-dan-ong-lot-ho-ga-tu-vong-o-sai-gon-post691533.html	Chạy theo xe buýt, người đàn ông lọt hố ga tử vong ở Sài Gòn.	Trong lúc chạy theo đón xe buýt trên đường Kinh Dương Vương (TP.HCM), người đàn ông đã lọt xuống hố ga không đậy nắp, rào chắn dẫn đến tử vong.	Một số nhân chứng cho hay chiều 21/10, người đàn ông khoảng 40 tuổi đứng trước số nhà 388 đường Kinh Dương Vương (phường An Lạc, quận Bình Tân, TP.HCM) để chờ xe buýt về bến xe Miền Tây. Khi xe buýt vừa tới, người này chạy bộ theo thì vấp phải miệng cống cao hơn mặt đường khoảng 15 cm rồi lọt vào hố ga đang thi công gần đó nhưng không rào chắn, đậy nắp. Phát hiện vụ việc, nhiều người dân vội hô hoán, tốp công nhân đang thi công gần đó chạy tới, bắc thang xuống kéo nạn nhân lên nhưng người này đã tử vong. Theo quan sát, cống sâu khoảng 2 m, nước màu đen và bốc mùi hôi thối. Hố ga sau đó mới được lực lượng chức năng che đậy, rào chắn xung quanh.	Hố ga nơi người đàn ông bị xuống, tử vong. Ảnh: Vị trí nơi người đàn ông bị lọt hố ga. Ảnh: GoogleMaps.
http://news.zing.vn/danh-tinh-5-nguoi-tu-vong-trong-vu-tai-nan-duong-sat-post692055.html	Danh tính 5 người tử vong trong vụ tai nạn đường sắt.	Ôtô 7 chỗ trong lúc băng qua đường sắt ở huyện Thường Tín (Hà Nội) đã bị tàu hỏa tông trực diện. Năm người trên ôtô tử vong, 2 người còn lại đang nguy kịch.	Vụ tai nạn giao thông nghiêm trọng xảy ra sáng nay (24/10) trên tuyến đường sắt Bắc - Nam đoạn qua thôn Văn Giáp, xã Văn Bình, huyện Thường Tín, TP Hà Nội. Thứ trưởng Bộ GTVT Nguyễn Ngọc Đông, Lãnh đạo Tổng công ty đường sắt đã có mặt tại hiện trường chỉ đạo xử lý hiện trường. Chỉ huy Công an huyện Thường Tín xác nhận vụ tai nạn xảy ra khi xe chở 7 người vượt đường sắt để sang bên kia đường. Đúng lúc này, tàu hỏa chạy tới đâm ngang ôtô 7 chỗ mang biển số Hà Nội. "Bốn người được xác định chết tại chỗ, một người tử vong khi trên đường đến bệnh viện, còn 2 người còn lại bị thương đều đang nguy kịch", vị này nói và cho biết cơ quan chức năng đang xác minh danh tính các nạn nhân. Đến 11h cùng ngày, cơ quan chức năng xác định 5 người thiệt mạng trong vụ tai nạn trên gồm: Nguyễn Duy Minh (41 tuổi, ở Thanh Trì, Hà Nội); Bùi Văn Cẩn (25 tuổi, ở Gia Viễn, Ninh Bình); Nguyễn Phương Huyền (19 tuổi, ở Thanh Trì, Hà Nội); và hai chị em ruột Nguyễn Thị Kim Dung (29 tuổi), Nguyễn Thị Mai (19 tuổi, đều ở Tương Mai, Hoàng Mai, Hà Nội). Hai nạn nhân bị thương đang được cấp cứu tại bệnh viện gồm Nguyễn Xuân Quý (33 tuổi, ở thị trấn Văn Điển, Thanh Trì, Hà Nội) và Đặng Duy Tùng (24 tuổi, ở Thanh Trì, Hà Nội). Theo hình ảnh được cộng đồng mạng chia sẻ, ôtô hư hỏng nặng sau pha va chạm. Cửa và thân ôtô bên ghế phụ biến dạng, kính vỡ văng khắp nơi. Cảnh sát đã có mặt tại hiện trường để phân luồng giao thông, điều tra nguyên nhân vụ việc. Cùng ngày, Thủ tướng Nguyễn Xuân Phúc đã gửi lời chia buồn tới gia đình các nạn nhân tử vong, động viên thăm hỏi các nạn nhân bị thương và có công điện về việc khắc phục hậu quả vụ tai nạn. Thủ tướng yêu cầu UBND TP Hà Nội chỉ đạo các cơ quan chức năng huy động điều kiện tốt nhất về y tế để cứu chữa người bị thương; tổ chức thăm hỏi, hỗ trợ động viên gia đình các nạn nhân tử vong và các nạn nhân bị thương trong vụ tai nạn; khẩn trương điều tra, làm rõ nguyên nhân, xử lý nghiêm tổ chức, cá nhân vi phạm gây ra vụ tai nạn đặc biệt nghiêm trọng này. Thủ tướng cũng giao Bộ Giao thông vận tải chỉ đạo Tổng Công ty Đường sắt Việt Nam phối hợp chặt chẽ với các cơ quan chức năng của Bộ Công an và TP Hà Nội điều tra làm rõ nguyên nhân tai nạn. Có mặt tại hiện trường, ông Khuất Việt Hùng, Phó chủ tịch UBATGT Quốc gia, cho biết theo phân tích ban đầu,hiện trường chỉ có chắn ngang tự quản, chủ yếu hoạt động ban đêm. Hệ thống biển báo đang không đặt đúng vị trí.	Hiện trường vụ tai nạn. Ảnh: Cảnh sát khám nghiệm hiện trường vụ tai nạn đường sắt. Ảnh:  Vụ tai nạn xảy ra tại thôn Văn Giáp, xã Văn Bình, huyện Thường Tín, Hà Nội. Nguồn: .
http://news.zing.vn/thanh-nien-di-bo-qua-duong-sat-bi-tau-hoa-tong-tu-vong-post692877.html	Thanh niên đi bộ qua đường sắt bị tàu hỏa tông tử vong.	Đi bộ qua từ quốc lộ 1A cũ (Hà Nội) để băng đường sắt vào khu dân cư, nam thanh niên bị tàu hỏa tông tử vong tại chỗ.	Tai nạn xảy ra vào sẩm tối 26/10, tại đoạn đường sắt qua xã Văn Tự, huyện Thường Tín (Hà Nội). Theo một số nhân chứng, nam thanh niên (chưa rõ danh tính) đi bộ từ hướng quốc lộ 1A cũ để băng qua đường sắt vào khu dân cư thì bị tàu hỏa lưu thông hướng Hà Nam đi ga Hà Nội lao tới. Bị tàu tông, nạn nhân văng ra vệ đường nơi tiếp giáp với quốc lộ và tử vong sau đó. Khi vụ va chạm xảy ra, đoàn tàu đã dừng lại. Tối cùng ngày, Công an huyện Thường Tín đến hiện trường để khám nghiệm. Theo lực lượng chức năng, nơi nạn nhân băng qua đường sắt không phải điểm giao nhau với đường dân sinh. Hai ngày trước, một vụ tai nạn đặc biệt nghiêm trọng khiến 6 người tử vong, xảy ra cách hiện trường trên khoảng 10 km, cùng thuộc huyện Thường Tín. Theo đó, khoảng 5h30 ngày 24/10, tàu SE2 lưu thông hướng TP.HCM đi Hà Nội, đến đoạn đường dân sinh giao cắt với đường sắt ở xã Văn Bình thì va chạm với ôtô 5 chỗ (trên có 7 người) đi từ hướng Trại tạm giam số 2 (Bộ Công an) ra quốc lộ 1A cũ.	Hiện trường vụ tai nạn. Ảnh: Nơi xảy ra va chạm cách ga Hà Nội khoảng 30 km. Ảnh:
http://news.zing.vn/hien-truong-vu-tau-hoa-dam-oto-5-nguoi-tu-nan-post692137.html	Hiện trường vụ tàu hỏa đâm ôtô, 5 người tử nạn.	Bị tàu hỏa đâm trực diện, sườn phải xe Honda CRV bẹp dúm. Một số nạn nhân ngồi trên xế hộp bị văng ra ngoài, tử vong tại chỗ.		
http://news.zing.vn/xe-bien-do-tong-container-tren-cao-toc-5-nguoi-gap-nan-post690908.html	Xe biển đỏ tông container trên cao tốc, 5 người gặp nạn.	Ôtô 45 chỗ đang chạy trên cao tốc TP.HCM – Long Thành thì bất ngờ tông vào đuôi xe container đang chạy phía trước khiến ít nhất một người chết và 4 người bị thương.	Sáng 19/10, ôtô khách 45 chỗ mang biển đỏ chở hàng chục người lưu thông trên cao tốc TP.HCM – Long Thành – Dầu Giây hướng từ TP.HCM đi tỉnh Đồng Nai. Đến km 18+300 (huyện Long Thành, Đồng Nai) thì ôtô bất ngờ tông vào đuôi xe container đang chạy phía trước. Cú va chạm mạnh khiến 5 người trên ôtô khách bị thương được di chuyển đến Bệnh viện huyện Long Thành cấp cứu. Trong đó, phụ xe khách do vết thương quá nặng đã tử vong, những người bị thương nặng tiếp tục chuyển viện lên TP.HCM để điều trị. Vụ tai nạn còn khiến các phương tiện hư hỏng, trong đó đầu xe khách nát bét, nhiều bộ phận văng đầy đường. Giao thông qua tuyến cao tốc bị ùn ứ .	Ôtô khách nát đầu sau khi tông đuôi container. Ảnh: Lực lượng chức năng điều tra, xử lý tai nạn. Ảnh: Vị trí xảy ra tai nạn trên đường cao tốc thuộc huyện Long Thành, tỉnh Đồng Nai. Ảnh:
http://news.zing.vn/quan-10-quyet-di-doi-ben-xe-thanh-buoi-post693094.html	Quận 10 quyết di dời 'bến xe' Thành Bưởi .	Lãnh đạo UBND quận 10 khẳng định sẽ sớm di dời trạm trung chuyển khách của nhà xe Thành Bưởi ở đường Vĩnh Viễn để lập lại trật tự an toàn giao thông trong hai tháng cuối năm.	Sáng 27/10, UBND quận 10, TP.HCM có buổi họp thông tin tình hình thực hiện nhiệm vụ phát triển kinh tế xã hội của quận trong 9 tháng đầu năm 2016 và phương hướng, nhiệm vụ trọng tâm 3 tháng cuối năm. Tại buổi họp, lãnh đạo UBND quận 10 nhấn mạnh sẽ quyết liệt bài trừ mại dâm, di dời dân ra khỏi những chung cư nguy cấp, di dời điểm trung chuyển nhà xe Thành Bưởi trong hai tháng cuối năm. Lãnh đạo quận 10 thông tin vừa qua, UBND quận đã phối hợp với Sở GTVT TP.HCM và Sở TN&MT tham gia xử lý một số vi phạm đã phát hiện đối với nhà xe Thành Bưởi và Công ty Giày da Sài Gòn. Hiện quận 10 đang tập trung thu hồi đất của Công ty Giày da Sài Gòn (nơi cho nhà xe Thành Bưởi thuê làm trụ sở, mặt bằng) xây dựng trường học. Đây là "bến xe" trá hình được các doanh nghiệp, người dân có đơn phản ánh tình hình mất trật tự, cạnh tranh không lành mạnh trong kinh doanh vận tải trong thời gian vừa qua. Phó chủ tịch UBND TP.HCM cũng đã có công văn yêu cầu các quận, huyện, Sở GTVT TP.HCM kiểm tra, xử phạt vấn nạn bến cóc, xe dù trên địa bàn thành phố. Cũng trong sáng nay, hai vấn đề được người dân quan tâm là tệ nạn mại dâm và chung cư cũ trên địa bàn quận cũng được các cơ quan liên quan thông tin. Qua đó, hai tháng cuối năm, công an quận 10 sẽ phối hợp công an quận 5 cương quyết tuần tra, kiểm soát, xử phạt tình hình mại dâm, kích dục ở các quán Hớt tóc, karaoke và trên các tuyến đường nóng mại dâm như Lý Thường Kiệt. Lãnh đạo quận cũng hứa sẽ sớm triển khai các biện pháp để sớm cải tạo, di dời dân ở các chung cư cũ, có nguy cơ đổ sập trên địa bàn quận.	"Bến xe" của nhà xe Thành Bưởi ở đường Vĩnh Viễn khiến người dân, doanh nghiệp bức xúc. Ảnh:
http://news.zing.vn/ky-luat-pho-ban-to-chuc-huyen-uy-gay-tai-nan-bo-chay-post693201.html	Kỷ luật phó Ban Tổ chức huyện ủy gây tai nạn bỏ chạy.	Huyện ủy Cẩm Xuyên (Hà Tĩnh) vừa họp kỷ luật ông Dương Trí Lan, Phó trưởng Ban Tổ chức vì gây tai nạn giao thông bỏ chạy.	Ngày 26/10, ông Hà Văn Bình, Phó bí thư Huyện ủy Cẩm Xuyên (Hà Tĩnh) cho biết Chi bộ Ban tổ chức Huyện ủy đã thống nhất hình thức kỷ luật khiển trách đối với Phó trưởng Ban tổ chức huyện ủy Dương Trí Lan – người điều khiển ôtô gây tai nạn nhưng bỏ chạy 3 tuần trước. Trước đó, tối 5/10, ông Lan điều khiển ôtô đâm vào xe máy di chuyển trên đường Trần Phú, TP Hà Tĩnh, làm một người phải nhập viện. Sau khi gây tai nạn, ông Lan không dừng lại mà lái xe bỏ đi. Thấy vậy, người dân đã đuổi theo, yêu cầu Phó trưởng Ban tổ chức huyện Cẩm Xuyên quay lại hiện trường. Qua kiểm tra, CSGT Công an TP Hà Tĩnh xác định ông Lan lái xe khi nồng độ cồn trong khí thở quá mức quy định. Trao đổi với	Xe ôtô do ông Lan điều khiển gây tai nạn ở TP Hà Tĩnh.
http://news.zing.vn/nhieu-hanh-khach-nhat-phai-cap-cuu-tai-san-bay-post693339.html	Nhiều hành khách Nhật phải cấp cứu tại sân bay.	34 hành khách Nhật Bản bay trên chuyến VN300 từ Việt Nam - Nhật Bản gặp vấn đề về sức khỏe được sơ cứu tại sân bay Narita (Tokyo).	Tổng công ty Hàng không Việt Nam (Vietnam Airlines) cho hay một nhóm hành khách trên chuyến bay TP.HCM - Narita (Tokyo) sáng 28/10 mang số hiệu VN300 gặp vấn đề về sức khỏe, ngay sau khi máy bay cất cánh. Đại diện Vietnam Airlines đã phối hợp cùng nhà chức trách tại sân bay Narita (Tokyo, Nhật Bản) tổ chức sơ cứu nhóm khách trên.  Hiện, 33 khách trên tổng số 34 khách đã được ra viện. Máy bay đã được nhà chức trách sân bay Nhật Bản kiểm tra và cho phép đưa trở lại khai thác và bay trở về Việt Nam. Theo tờ của Nhật Bản, 34 học sinh trung học của Nhật Bản trên chuyến bay của VNA từ TP.HCM về tới sân bay Narita (Tokyo) đã gặp các triệu chứng của ngộ độc thực phẩm như nôn ói, đau bụng. Sau khi máy bay hạ cánh tại sân bay Narita, các học sinh đã được đưa tới bệnh viện để kiểm tra.     Vietnam Airlines đang phối hợp với các cơ quan chức năng kiểm tra, xác định nguyên nhân vụ việc.	Ảnh nhóm học sinh được cấp cứu ở sân bay Narita. Ảnh: . 
http://news.zing.vn/co-gai-bo-ra-khoi-oto-phoi-bung-o-sai-gon-post693008.html	Cô gái bò ra khỏi ôtô 'phơi bụng' ở Sài Gòn.	Hai cô gái lái ôtô tông vào nhau gần giao lộ vào khu dân cư Nam Long (quận 7) khiến một chiếc bị lật, nằm phơi bụng trên đường.	Sáng 27/10, cô gái (khoảng 25 tuổi) lái ôtô 4 chỗ hiệu Mazda 2 biển số màu trắng chạy trên đường số 9 (Khu dân cư Nam Long, quận 7, TP.HCM). Khi rẽ trái vào đường số 8, phương tiện bị một chiếc ôtô 4 chỗ màu đỏ cũng do một cô gái điều khiển lao tới tông mạnh vào hông bên phải. Sau cú tông mạnh, chiếc màu trắng lật ngửa, hư hỏng. “Tôi cùng nhiều người chạy tới định hỗ trợ thì thấy một cô gái bò ra khỏi xe. Cô ta may mắn thắt dây an toàn nên chỉ bị xây xát nhẹ, tuy nhiên có phần hoảng sợ. Cả 2 tài xế còn rất trẻ”, một bảo vệ ở khu dân cư cho biết.	Chiếc ôtô phơi bụng trên đường. Ảnh: Chiếc ôtô màu đỏ hư hỏng nặng phần đầu. Ảnh:
